,latitude,longitude,calldescription
840851,42.4174373796967,-83.1243535387682,BUS BOARDING
433028,42.3569046820485,-83.1473939158287,BURGLARY OCCUPIED RESD I/P
1749773,42.4407244577435,-83.17108738288259,SHOOTING/CUTTING/PENT WOUND
780260,42.3443539358495,-83.0558494550317,INVESTIGATE PERSON
27965,42.3501933150748,-82.99676566437091,HOLD UP ALARM AND MOW
2061592,42.3460088319747,-83.200044333332,UNKNOWN PROBLEM
2331026,42.3892443697014,-83.2046612581634,TRAFFIC STOP
2126269,42.414679474669704,-83.2530440498945,AID MOTORIST MISC
323594,42.38247363737379,-83.198434668092,INVESTIGATE PERSON
1824384,42.351406603895505,-82.9948853009073,TRAFFIC STOP
2238511,42.3592735922287,-83.2396261024,DV F/A I/P-J/H
618336,42.4232717415017,-83.0385104280106,TRAFFIC STOP
521507,42.3358479206677,-83.0482109502228,SHOTS FIRED IP
597866,42.417609513610394,-82.948318084938,ANIMAL COMPLAINT
1778163,42.358554877319705,-83.1775000125643,FELONIOUS ASSAULT IP
1540298,42.3896037257084,-82.9361041844333,SPECIAL ATTENTION
2269970,42.43635288523,-83.00897686335149,HANGUP CALLS
2018091,42.389437792970206,-82.9909394319276,BUS BOARDING
919648,42.3559219484845,-83.0666204753357,BUILDING CHECK
1958161,42.4416838883359,-82.9718403732527,DV A/B I/P-J/H
1545740,42.3658255784228,-83.1765043369633,DEAD PERSON OBSERVED
1297640,42.4350856409343,-82.9777003501481,TRAFFIC STOP
1185354,42.365851222728296,-82.981115623979,RECOVER AUTO
1379686,42.331410790518206,-83.06942252275779,SPECIAL ATTENTION
1699746,42.433803022265295,-83.0328414458769,TRAFFIC STOP
69986,42.429828362391504,-83.1415106807907,DISTURBANCE
1108905,42.3935660663497,-83.00495428583059,TRAFFIC STOP
1616719,42.3702482896731,-82.9565088791363,UNKNOWN PROBLEM
1949825,42.3454641140768,-83.19634674565121,SPECIAL ATTENTION
314455,42.377726264197705,-83.0643912742977,PPO VIOLATION I/P
1119669,42.3003668801043,-83.1115602131719,TRAFFIC STOP
524893,42.3998046461509,-83.1821996132006,MALICIOUS DESTRUCTION RPT
821547,42.4033130216644,-83.1987926080131,MALICIOUS DESTRUCTION RPT
570861,42.3433126695432,-83.2231599527646,INVESTIGATE AUTO
1379869,42.331685081178705,-83.05118175464871,SPECIAL ATTENTION
1842030,42.4123292391244,-82.9491814012198,HANGUP CALLS
2359955,42.3369889123082,-83.05089456642891,SPECIAL ATTENTION
414144,42.3003668801043,-83.1115602131719,INVESTIGATE PERSON
694967,42.429622539761205,-83.0586040460889,UNKNOWN PROBLEM
796259,42.3448937240491,-83.0629772680331,SPECIAL ATTENTION
722991,42.4182125362545,-82.97648811952621,TOWING DETAIL
1797589,42.3591992466785,-83.2432887712591,MISSING SERIOUS
2083854,42.398007783549,-83.15638569330771,TRAFFIC STOP
866084,42.4241449039611,-83.16288553133529,BURGLARY OCCUPIED RESD I/P
1575895,42.41843008075,-82.9136115448958,SHOOTING/CUTTING/PENT WND RPT
329093,42.3505115925489,-83.0635330849648,INVESTIGATE PERSON
1607067,42.433956996107796,-83.0252780820672,DV A/B I/P-J/H
920140,42.3899583160355,-83.1731859941368,TOWING DETAIL
285749,42.440142854043295,-83.0749728116734,MALICIOUS DESTRUCTION I/P
1892612,42.3546002828208,-83.0714114281717,ADMIT OR E/E
1060167,42.4407878137483,-83.18207295990851,MENTAL VIOLENT NOT ARMED
322095,42.342562435422,-83.0813620833254,PANIC / DURESS ALARM
131833,42.402342485259105,-83.2460599681054,MENTAL VIOLENT NOT ARMED
1813023,42.401711710065996,-83.19261958773599,TRAFFIC STOP
777700,42.355219539973,-83.03826194123779,AUTO X HIT& RUN UNK INJURIES
1917189,42.4338514711982,-83.2119201415482,DV A/B I/P-J/H
1207249,42.3681354097099,-83.1052279191709,UNKNOWN PROBLEM
1733034,42.4296990618291,-83.2345431119878,SUICIDE THREAT
763191,42.3887874767301,-83.1454557288573,TRAFFIC STOP
1986597,42.368552601615704,-83.0986045492043,UDAA REPORT
2440471,42.432909648537795,-83.0828988675016,BUS BOARDING
330167,42.346916509604995,-83.11217980965559,AUTO X UNK INJ / IMPAIRED
640962,42.405846706770205,-83.17271818010451,AUTO X HIT& RUN UNK INJURIES
30996,42.3701388083298,-83.0674521065114,TRAFFIC STOP
1438609,42.4486648149649,-83.0175942074572,SPECIAL ATTENTION
744033,42.374618454411795,-83.2072713150816,FELONIOUS ASSAULT IP
2205961,42.3500852219938,-83.092720987513,DISTURBANCE
2379829,42.3003668801043,-83.1115602131719,BE ON THE LOOK OUT
1340520,42.3359923567565,-83.05020475505741,AID MOTORIST MISC
1810194,42.4400657173837,-83.2799585023142,DEAD PERSON OBSERVED
1571949,42.429871953974,-83.2277787859289,DISTURBANCE
843500,42.4498438025387,-82.96794284148909,DISTURBANCE
851009,42.44660197911121,-83.11748421259058,SPECIAL ATTENTION
238594,42.3896037257084,-82.9361041844333,DISTURBANCE
1078160,42.4359839809455,-83.0492214431952,BURGLARY RESIDENCE REPORT
863230,42.36714250896029,-83.0813933384885,SPECIAL ATTENTION
188951,42.407525704954296,-83.2352466538304,TOWING DETAIL
191296,42.374882832733704,-82.939534652477,TRAFFIC STOP
287564,42.3525762471991,-83.058667594333,FELONIOUS ASSAULT REPORT
1640146,42.3377553046042,-83.1251662433297,TRAFFIC STOP
333769,42.4095297498925,-82.92039272695041,BREAKING AND ENTERING AUTO I/P
2043814,42.3368640242094,-83.03804737290359,TRAFFIC STOP
580126,42.436267438495,-83.1083477721223,FELONIOUS ASSAULT IP
1061646,42.3482656985256,-83.20825955433929,TOWING DETAIL
981269,42.3419014182165,-83.105690637651,TRAFFIC STOP
462594,42.434204115138606,-83.1092684471827,UNKNOWN PROBLEM
1294603,42.3859265831281,-83.2550725934275,DISTURBANCE
92555,42.419143734155995,-82.9710365278375,BURGLARY ALARM
1148518,42.365023727152206,-83.2190804190566,THREATS REPORT
433263,42.4150382252145,-83.24358035138921,ASSAULT AND BATTERY
324467,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
168383,42.4350856409343,-82.9777003501481,ONE DOWN OR OVER THE WHEEL
525580,42.4386499925648,-83.15332537736059,BURGLARY OCCUP RESD REPT
2111714,42.37273656780879,-83.0187428726732,ASSAULT AND BATTERY IP-JH
1822800,42.4355176167334,-83.0748317017863,DISTURBANCE
59768,42.354824844956,-83.0659949399545,FIRE ALARM TEST
2234916,42.368672940694,-83.13880653803079,SPECIAL ATTENTION
42677,42.373238528294394,-83.16815959542059,TRAFFIC STOP
1978362,42.434617188938205,-82.9985280699388,TRAFFIC STOP
926517,42.4350856409343,-82.9777003501481,DISTURBANCE
1166785,42.434226388606504,-83.1937924063892,BURGLARY OCCUPIED RESD I/P
1451210,42.3859891392646,-83.2567233271918,TRAFFIC STOP
935735,42.3953445428706,-83.1235917927419,VERIFIED ALR / PERSON W/O CODE
673671,42.4322849130975,-83.10238583757041,FRAUD REPORT
145903,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
399483,42.4248182107751,-83.09666928134621,TOWING DETAIL
2399959,42.3145125827316,-83.1256685669277,ASSAULT AND BATTERY IP-JH
1099194,42.3450944087533,-83.0261436123425,TRAFFIC STOP
762656,42.3537154905073,-83.0622632132158,SPECIAL ATTENTION
779615,42.3761983402119,-83.07728442510479,SPECIAL ATTENTION
1289069,42.4261044150639,-83.1492046981992,HARASSMENT REPORT
350996,42.3357335101561,-83.1045308180961,BURGLARY OTHER
442013,42.39545623418871,-82.958852283943,BUS BOARDING
1853980,42.4124493239513,-82.9424032687193,SPECIAL ATTENTION
2244425,42.3171618200031,-83.12758875771729,AUTO X UNK INJ / IMPAIRED
607403,42.39545623418871,-82.958852283943,AUTO X UNK INJ / IMPAIRED
711263,42.3579551522497,-83.0730436495612,WELL BEING CHECK
17571,42.336964843093796,-83.0529823714437,INVESTIGATE PERSON
2396831,42.3465701831436,-83.09615222455791,SPECIAL ATTENTION
1517551,42.368672940694,-83.13880653803079,SPECIAL ATTENTION
1470790,42.3760630217451,-83.0809553826863,TRAFFIC STOP
420474,42.3003668801043,-83.1115602131719,TOWING DETAIL
41744,42.3659547991208,-83.08454683171709,RECOVERED / FOUND PROPERTY
402797,42.4166646339657,-83.17013391513241,UNKNOWN PROBLEM
17661,42.4498438025387,-82.96794284148909,AUTO X UNK INJ / IMPAIRED
1767328,42.3558036300559,-83.1284351030201,UNKNOWN PROBLEM
620899,42.404882434037205,-82.933102007526,SPECIAL ATTENTION
503484,42.3460088319747,-83.200044333332,UNKNOWN PROBLEM
941805,42.378960902260204,-83.03343063866551,TRAFFIC STOP
2205861,42.3003668801043,-83.1115602131719,BE ON THE LOOK OUT
130921,42.415509063312896,-83.2214428599293,ONE DOWN OR OVER THE WHEEL
15253,42.3715344310937,-83.01766802760591,PANIC / DURESS ALARM
70564,42.3862623025273,-83.14540110729959,ROBBERY ARMED IP-ANY
2365375,42.4395344192691,-83.1025951554595,NARCOTICS I/P
921469,42.3721727324388,-83.0883681301647,BURGLARY OCCUPIED RESD I/P
832728,42.3578815097585,-83.0732736528816,SPECIAL ATTENTION
368573,42.377726264197705,-83.0643912742977,INVESTIGATE PERSON
2193581,42.4321214842705,-83.1183655332145,LARCENY REPORT
797254,42.4244770724268,-82.94035825806641,ASSAULT AND BATTERY
1173362,42.3364607975349,-83.1383682685063,SPECIAL ATTENTION
234802,42.4280579173866,-82.96775348074921,TOWING DETAIL
1729901,42.33677855836421,-83.0260714632184,SPECIAL ATTENTION
2352516,42.3971078047811,-82.9306555318842,VERIFIED ALR / PERSON W/O CODE
2242970,42.336966847628105,-83.1148097530947,FELONIOUS ASSAULT IP
1341798,42.3301745855441,-83.0459264803918,INVESTIGATE PERSON
2045251,42.38706056398421,-83.19817476286671,ASSAULT AND BATTERY IP-JH
1773025,42.4079035652375,-83.1588553716422,PERSON WITH WEAPON
615533,42.3575808618253,-83.235957301986,SPECIAL ATTENTION
115947,42.351708368066795,-83.0799512074685,SPECIAL ATTENTION
826310,42.4005878297358,-83.21799402906909,TRAFFIC STOP
1489784,42.3382865383099,-83.0893360215052,MENTAL VIOLENT NOT ARMED
2115930,42.403511291642396,-83.19270575588341,TOWING DETAIL
360569,42.404917448846604,-82.99750824679641,MISCELLANEOUS TRAFFIC
627447,42.394808106560795,-82.9661833839127,TOWING DETAIL
229545,42.351708368066795,-83.0799512074685,SPECIAL ATTENTION
421940,42.3683132127249,-83.17659533126971,BURGLARY OCCUPIED RESD I/P
316568,42.4291784064921,-83.26786194313,TRAFFIC STOP
650637,42.356969498659296,-83.0672201139018,TRAFFIC STOP
413612,42.431017296897394,-82.9971556656721,FELONIOUS ASSAULT IP
220205,42.276176797713205,-83.1551609756725,SPECIAL ATTENTION
1177843,42.368817746122204,-83.0767515798269,BUS BOARDING
842862,42.3325768262761,-83.0548335209412,DISTURBANCE
339697,42.3932748490789,-83.2468313249673,ASSIST CITIZEN
210074,42.3003668801043,-83.1115602131719,LARCENY REPORT
658343,42.4359706334663,-83.0263361790715,DISTURBANCE
2225517,42.362132153316395,-83.0678057133952,SPECIAL ATTENTION
1046112,42.343626688793,-83.0622573839518,SPECIAL ATTENTION
662554,42.332512351362205,-83.10794338934821,MISSING SERIOUS
1075691,42.3609008065164,-83.0642956567946,SPECIAL ATTENTION
148327,42.3864593836456,-83.0254332681845,UNKNOWN PROBLEM
1905596,42.3372108591262,-83.05866970774221,DISTURBANCE
1416729,42.3761482842248,-83.13899171580042,LARCENY REPORT
263092,42.3091880631867,-83.12436460856941,DISTURBANCE
629684,42.3666456684145,-83.12691738202021,TRAFFIC STOP
186735,42.351708368066795,-83.0799512074685,SPECIAL ATTENTION
1224655,42.4072733005805,-83.2780369842244,DISTURBANCE
784244,42.357510323081996,-83.23961058383009,DISTURBANCE
728977,42.4347386750521,-82.9936386354225,ASSAULT AND BATTERY
151809,42.3659547991208,-83.08454683171709,SHOOTING/CUTTING/PENT WND RPT
2238044,42.383020928947204,-83.0930739249251,ONE OVER THE WHEEL
8996,42.404437239652204,-83.14730858087691,SHOTS FIRED IP
308196,42.3977105693867,-83.2108662911058,FRAUD REPORT
1314359,42.3492296591277,-83.0423906385528,SPECIAL ATTENTION
372181,42.3613919571437,-83.0697416510237,BUILDING CHECK
403818,42.3686393959087,-83.2398362651524,VICIOUS ANIMAL
1095782,42.3806633429552,-83.16204903475041,TOWING DETAIL
987063,42.3916323311749,-83.1604227099556,PERSON WITH WEAPON
2363663,42.3534571876931,-83.1945956793322,BUILDING CHECK
1184749,42.3510328037181,-83.0950655667881,BUS BOARDING
1141446,42.423718567741105,-83.18369844775229,INVESTIGATE PERSON
2201442,42.43514091739421,-82.97528482128979,SPECIAL ATTENTION
1347839,42.4189257488801,-83.2259856332814,INVESTIGATE PERSON
2087829,42.381466171506,-83.11025966818391,PARKING COMPLAINT
1879810,42.4278919848222,-82.97511131877991,MISCELLANEOUS TRAFFIC
959170,42.448058278493704,-83.0439720330134,INVESTIGATE PERSON
951248,42.3846099601761,-83.082944474256,SPECIAL ATTENTION
1989675,42.4424212286603,-83.0880718911057,ONE DOWN/DRUG OD
1432035,42.4380297276304,-83.0664314425831,TRAFFIC STOP
1808196,42.344832673461205,-83.1061623527925,ASSAULT AND BATTERY
1991028,42.434166041123,-83.0146011325231,SPECIAL ATTENTION
2401111,42.3869179825476,-83.20535788038,INVESTIGATE AUTO
77807,42.415815512825105,-83.2068865938652,BURGLARY OCCUPANT AWAY I/P
907828,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
1850445,42.3935967249589,-83.232286370098,FRAUD REPORT
439965,42.263272699641796,-83.16780096839109,SPECIAL ATTENTION
1479953,42.4187670163083,-82.94588808866979,SCRAP STRIP BLDG JH
199047,42.408522587051294,-82.93959032992021,TOWING DETAIL
2223261,42.4371097950347,-82.97931695758459,SPECIAL ATTENTION
493027,42.3003668801043,-83.1115602131719,WNTD WRRNT FELONY
2031207,42.439648797072,-82.980454823147,LARCENY I/P OR J/H
208600,42.2633752705364,-83.1615542952451,PARKING COMPLAINT
2076898,42.422175649979295,-83.27724620189609,HANGUP CALLS
1244542,42.371880672813795,-83.2412321353026,SPECIAL ATTENTION
2160398,42.4393404403834,-83.1171493881253,PPO VIOLATION I/P
111334,42.3441968126265,-83.06521346758241,DEAD PERSON OBSERVED
110764,42.378960902260204,-83.03343063866551,FELONIOUS ASSAULT JH
2286,42.4078595332006,-82.9249466894986,BURGLARY OCCUPIED RESD I/P
54381,42.4014833461779,-83.2001756900584,PERSON WITH WEAPON
466068,42.3810568725195,-83.26976297321829,DISTURBANCE
26665,42.3003668801043,-83.1115602131719,AUTO X UNK INJ / IMPAIRED
81192,42.4123416921665,-83.14173856017551,MISSING REPORT
228415,42.3416361913425,-83.06375589030401,AUTO X UNK INJ / IMPAIRED
687741,42.428211141108996,-83.08511921350791,ASSIST OTHER
151980,42.3840938588648,-83.1771255680805,SPECIAL ATTENTION
2279443,42.3307134378989,-83.0474195082362,AID MOTORIST MISC
590109,42.345996557971894,-83.0738558804688,INVESTIGATE AUTO
1938084,42.4363625946967,-83.0010927730907,DV F/A I/P-J/H
323570,42.3329766338707,-83.0892571079645,SENIOR CITIZEN ASSIST
2344811,42.4360296658304,-83.1926759549094,INVESTIGATE AUTO
385599,42.3429504628736,-83.0259848692745,UNKNOWN PROBLEM
1780178,42.431174343508204,-83.1757584030917,AUTO X HIT& RUN UNK INJURIES
2430044,42.44627232517,-83.1472247653637,VERIFIED ALR / PERSON W/O CODE
1097187,42.3934085526146,-82.9590743687663,MISSING REPORT
2240304,42.3885087061609,-83.15907524527701,UDAA I/P
2318851,42.3681535061179,-83.079281262991,BUS BOARDING
981039,42.4265574043767,-82.94544687050609,AUTO X UNK INJ / IMPAIRED
979018,42.3461602899825,-83.063695975543,ASSAULT AND BATTERY
525673,42.3809522244601,-83.27447167877291,"SHOTS J/H, EVIDENCE, REPT"
1499812,42.3908769510751,-83.0199308409549,BURGLARY OCCUP RESD REPT
1101663,42.4097614036321,-83.06167285575371,UDAA REPORT
1326796,42.3447991886667,-83.0796286804783,TRAFFIC STOP
143812,42.331147770776504,-83.1387587716093,AUTO X OR PED X - INJURIES
1817233,42.370185820921606,-83.07328016881341,AUTO X HIT& RUN UNK INJURIES
2238515,42.4300355956528,-83.218897497664,PERSON WITH WEAPON
2248445,42.3515090655925,-83.0474947705203,SPECIAL ATTENTION
2241489,42.435835753777,-83.03291760190609,HANGUP CALLS
1927314,42.4401456188735,-83.08312407275349,DISTURBANCE
1453397,42.3716049215849,-83.2608753916756,AUTO X HIT& RUN UNK INJURIES
1402870,42.4438956293517,-82.95358078612792,BURGLARY RESIDENCE REPORT
477143,42.427933134038206,-83.1467984347758,FRAUD REPORT
1614264,42.4157937479844,-83.20796541347559,SPECIAL ATTENTION
2420580,42.402541614048204,-83.15752926372829,PERSON WITH WEAPON
1798115,42.354382739216796,-83.0721052211435,HANGUP CALLS
2392315,42.376300100709706,-83.196599839621,RECOVER AUTO
101450,42.311235594056605,-83.1068104635951,SPECIAL ATTENTION
1885695,42.396070436796606,-83.1166047343998,HANGUP CALLS
1143379,42.3557423394416,-83.07519567538459,TRAFFIC STOP
1544549,42.3435651427107,-83.2046546296564,AUTO X OR PED X - INJURIES
2321328,42.327711784490006,-83.11312144492291,BURGLARY OCCUPIED RESD I/P
1881426,42.3693240044022,-83.080130303292,SPECIAL ATTENTION
1476724,42.3340056838677,-83.04200000369,MALICIOUS DESTRUCTION RPT
1821668,42.434178317536706,-83.0143464594462,BUS BOARDING
780444,42.350446595952896,-83.228368886584,BREAKING AND ENTERING AUTO I/P
2372772,42.447289503052396,-83.000296209062,HANGUP CALLS
1655565,42.403696344206296,-83.0936579239843,TRAFFIC STOP
2252677,42.3924030291564,-82.93940222219,BURGLARY OCCUPIED RESD I/P
2350793,42.410198972128796,-82.94084383635192,TRAFFIC STOP
242707,42.416598675300996,-83.1798105729848,SPECIAL ATTENTION
1255332,42.3470424673481,-83.2173117781645,SHOTS FIRED IP
1785569,42.4336899845285,-83.03895201828041,TRAFFIC STOP
510811,42.3905377682403,-83.0831707835212,BURGLARY OCCUP RESD REPT
756038,42.3311390831033,-83.1288680610098,SPECIAL ATTENTION
1655202,42.36397967223321,-83.1271763572622,SPECIAL ATTENTION
1346475,42.4270077386263,-82.9521457105796,DISTURBANCE
1253637,42.408871858948295,-83.1953105350977,TRAFFIC STOP
2169918,42.4167541953207,-83.1668868352007,FELONIOUS ASSAULT IP
45653,42.4127037408664,-82.93949359697271,ONE DOWN OR OVER THE WHEEL
1514894,42.339271311710895,-83.02986977397549,INVESTIGATE AUTO
1758825,42.3311014190096,-83.1344434912537,BURGLARY OCCUPIED RESD I/P
1273567,42.3363450387169,-83.05242511660971,SPECIAL ATTENTION
1369466,42.3579551522497,-83.0730436495612,ALARM UNKNOWN CAUSE
440068,42.4121332190543,-83.161186460767,UNKNOWN PROBLEM
145994,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
2070093,42.3567931215742,-83.0642910075754,SPECIAL ATTENTION
449717,42.443413116426896,-82.9722132080306,SPECIAL ATTENTION
165340,42.4120462070727,-82.982556835159,TOWING DETAIL
1579690,42.404917448846604,-82.99750824679641,AUTO X OR PED X - INJURIES
21304,42.369532252977706,-83.23376130941901,BURGLARY OCCUPIED RESD I/P
1241827,42.3800109410223,-83.12002778409821,AUTO X UNK INJ / IMPAIRED
2070172,42.3639013654586,-83.0144798339695,TRAFFIC STOP
1033235,42.425676431708396,-83.1807170968984,INVESTIGATE PERSON
287676,42.3961281825491,-83.2214901198763,UDAA REPORT
1189311,42.3003668801043,-83.1115602131719,TOWING DETAIL
1688373,42.389421034338,-83.0861865468772,INVESTIGATE PERSON
350408,42.369290629951,-83.11993234442,TRAFFIC STOP
406583,42.3352464525427,-83.02065144593809,LARCENY REPORT
1867250,42.3307454177924,-83.0551557145558,HANGUP CALLS
415823,42.3686021256435,-82.93625816323141,UDAA REPORT
2359787,42.360932848107794,-83.24574976425059,CHILD /  ADULT ABUSE
1052861,42.441854935363004,-83.2490813315841,FELONIOUS ASSAULT IP
741770,42.43410308554029,-83.0175846376183,SPECIAL ATTENTION
2227643,42.4023653045715,-82.9399689039926,VERIFIED ALR / PERSON W/O CODE
1620825,42.4085843561939,-82.9951027292375,TRANSPORT PRISONER
98954,42.3725927891856,-83.1964520935905,UNKNOWN PROBLEM
1009726,42.3806330970986,-82.96461762210241,MISSING REPORT
1675650,42.3725682387206,-83.19756483078659,TRAFFIC STOP
232221,42.2957319344349,-83.13091229391729,RESIDENTIAL STRUCTURE FIRE
1106322,42.374882832733704,-82.939534652477,SPECIAL ATTENTION
525971,42.4348645313738,-83.1003068040263,DISTURBANCE
1236416,42.4469091439457,-83.0892364404867,MT EMS-TRO/ENTRY
312279,42.4224770339121,-83.11801983860529,BURGLARY RESIDENCE REPORT
1812715,42.3047466443569,-83.1161837992933,SPECIAL ATTENTION
1823886,42.3638443583636,-83.1666767126036,DISTURBANCE
595721,42.3511344725308,-83.0274355532984,ASSAULT AND BATTERY
1812628,42.3499381390824,-83.07748785322829,ASSAULT AND BATTERY IP-JH
2378516,42.340159088194106,-83.0530344949324,BUS BOARDING
464543,42.354674052549704,-83.0711770612334,INVESTIGATE PERSON
666428,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
1769069,42.363365138767,-83.061452126988,UNKNOWN PROBLEM
1362387,42.4350268021425,-82.98028576220459,VERIFIED ALR / PERSON W/O CODE
1820352,42.410310860000294,-82.9462880482307,HANGUP CALLS
1955078,42.340727129432395,-83.1607737541005,HANGUP CALLS
